order_id,order_line_id,order_date,created_at,updated_at,order_status,sales_channel,order_type,brand,manufacturer_id,ptype_group_id,vendor_id,vendor,quantity,gross_revenue,discount_amount,net_revenue,cost,currency,domain,is_promo,is_test_order
ORD-107635,LINE-107635,2024-03-27,2024-03-27 01:14:00,2024-03-27 01:27:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,1,18,Vendor_18,4,3248,0.0,3248.0,1949.26,CAD,CA,False,True
ORD-107636,LINE-107636,2024-03-26,2024-03-26 02:00:00,2024-03-26 02:35:00,CANCELLED,STORE,OFFLINE,Nike,20,1,16,Vendor_16,1,566,28.3,537.7,384.29,EUR,EU,True,False
ORD-107637,LINE-107637,2024-03-25,2024-03-25 00:42:00,2024-03-25 01:29:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,49,Vendor_49,3,2145,0.0,2145.0,1479.88,USD,US,False,False
ORD-107638,LINE-107638,2024-06-15,2024-06-15 00:55:00,2024-06-15 01:40:00,COMPLETED,WEB,OFFLINE,Samsung,11,1,48,Vendor_48,2,2206,110.3,2095.7,1410.67,USD,US,True,False
ORD-107639,LINE-107639,2024-03-20,2024-03-20 00:12:00,2024-03-20 01:01:00,COMPLETED,STORE,ONLINE,Nike,20,2,48,Vendor_48,4,2460,246.0,2214.0,1367.2,CAD,CA,False,False
ORD-107640,LINE-107640,2024-03-21,2024-03-21 00:50:00,2024-03-21 01:39:00,COMPLETED,WEB,ONLINE,Adidas,21,1,4,Vendor_4,1,175,8.75,166.25,131.37,USD,US,True,True
ORD-107641,LINE-107641,2024-04-16,2024-04-16 01:33:00,2024-04-16 01:37:00,CANCELLED,STORE,OFFLINE,Apple,10,1,32,Vendor_32,3,288,28.8,259.2,187.8,CAD,CA,True,False
ORD-107642,LINE-107642,2024-05-29,2024-05-29 00:29:00,2024-05-29 00:34:00,COMPLETED,WEB,OFFLINE,Samsung,11,2,44,Vendor_44,3,3099,154.95,2944.05,2311.77,CAD,CA,True,False
ORD-107643,LINE-107643,2024-04-06,2024-04-06 01:37:00,2024-04-06 02:28:00,RETURNED,MOBILE,OFFLINE,Apple,10,1,11,Vendor_11,4,408,40.8,367.2,272.75,USD,US,True,False
ORD-107644,LINE-107644,2024-05-06,2024-05-06 01:53:00,2024-05-06 02:30:00,COMPLETED,MOBILE,ONLINE,Samsung,11,1,3,Vendor_3,1,1156,57.8,1098.2,760.82,USD,US,False,True
ORD-107645,LINE-107645,2024-03-31,2024-03-31 01:20:00,2024-03-31 01:20:00,CANCELLED,STORE,ONLINE,Apple,10,2,7,Vendor_7,3,708,0.0,708.0,437.24,EUR,EU,True,False
ORD-107646,LINE-107646,2024-06-09,2024-06-09 00:16:00,2024-06-09 00:22:00,COMPLETED,MARKETPLACE,ONLINE,Samsung,11,2,7,Vendor_7,3,1320,132.0,1188.0,911.51,CAD,CA,False,False
ORD-107647,LINE-107647,2024-03-04,2024-03-04 01:30:00,2024-03-04 02:09:00,COMPLETED,WEB,ONLINE,Adidas,21,1,4,Vendor_4,3,1935,0.0,1935.0,1228.88,CAD,CA,True,False
ORD-107648,LINE-107648,2024-05-15,2024-05-15 00:29:00,2024-05-15 01:04:00,COMPLETED,MOBILE,ONLINE,Apple,10,2,45,Vendor_45,2,2758,137.9,2620.1,1852.42,CAD,CA,False,False
ORD-107649,LINE-107649,2024-04-25,2024-04-25 00:38:00,2024-04-25 01:38:00,COMPLETED,MARKETPLACE,ONLINE,Adidas,21,2,10,Vendor_10,3,2406,120.3,2285.7,1546.58,CAD,CA,True,False
ORD-107650,LINE-107650,2024-05-29,2024-05-29 00:08:00,2024-05-29 00:21:00,RETURNED,MOBILE,ONLINE,Adidas,21,2,24,Vendor_24,4,4884,0.0,4884.0,3152.16,EUR,EU,False,False
ORD-107651,LINE-107651,2024-04-09,2024-04-09 00:23:00,2024-04-09 01:11:00,CANCELLED,STORE,ONLINE,Samsung,11,1,41,Vendor_41,4,2304,0.0,2304.0,1838.36,USD,US,False,False
ORD-107652,LINE-107652,2024-05-24,2024-05-24 00:35:00,2024-05-24 01:20:00,CANCELLED,WEB,OFFLINE,Adidas,21,2,27,Vendor_27,1,532,26.6,505.4,401.79,USD,US,True,False
ORD-107653,LINE-107653,2024-02-03,2024-02-03 00:35:00,2024-02-03 00:41:00,CANCELLED,MOBILE,ONLINE,Samsung,11,1,33,Vendor_33,3,1389,138.9,1250.1,919.1,CAD,CA,False,False
ORD-107654,LINE-107654,2024-06-15,2024-06-15 00:33:00,2024-06-15 01:30:00,CANCELLED,STORE,ONLINE,Nike,20,2,9,Vendor_9,4,796,79.6,716.4,462.39,CAD,CA,False,False
ORD-107655,LINE-107655,2024-03-10,2024-03-10 00:32:00,2024-03-10 00:48:00,COMPLETED,MOBILE,ONLINE,Adidas,21,2,39,Vendor_39,4,5468,546.8,4921.2,3408.9,CAD,CA,False,False
ORD-107656,LINE-107656,2024-03-27,2024-03-27 01:02:00,2024-03-27 01:12:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,2,35,Vendor_35,4,4784,478.4,4305.6,3198.39,CAD,CA,False,False
ORD-107657,LINE-107657,2024-02-27,2024-02-27 00:09:00,2024-02-27 00:47:00,RETURNED,MARKETPLACE,ONLINE,Adidas,21,1,50,Vendor_50,1,1120,0.0,1120.0,715.53,USD,US,True,False
ORD-107658,LINE-107658,2024-04-09,2024-04-09 00:07:00,2024-04-09 00:23:00,CANCELLED,STORE,ONLINE,Adidas,21,2,41,Vendor_41,1,868,43.4,824.6,517.4,USD,US,False,False
ORD-107659,LINE-107659,2024-06-29,2024-06-29 00:55:00,2024-06-29 01:17:00,RETURNED,MOBILE,OFFLINE,Nike,20,1,20,Vendor_20,2,1684,84.2,1599.8,996.77,CAD,CA,False,True
ORD-107660,LINE-107660,2024-02-09,2024-02-09 00:24:00,2024-02-09 00:51:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,1,49,Vendor_49,1,1111,111.1,999.9,691.32,USD,US,False,False
ORD-107661,LINE-107661,2024-01-28,2024-01-28 00:02:00,2024-01-28 00:48:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,2,30,Vendor_30,3,3441,172.05,3268.95,2007.68,CAD,CA,False,False
ORD-107662,LINE-107662,2024-04-20,2024-04-20 00:54:00,2024-04-20 01:44:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,15,Vendor_15,4,2460,246.0,2214.0,1330.16,CAD,CA,True,False
ORD-107663,LINE-107663,2024-01-06,2024-01-06 00:47:00,2024-01-06 01:00:00,RETURNED,MARKETPLACE,ONLINE,Samsung,11,1,10,Vendor_10,3,1500,75.0,1425.0,860.79,EUR,EU,False,True
ORD-107664,LINE-107664,2024-04-26,2024-04-26 00:03:00,2024-04-26 00:04:00,COMPLETED,WEB,OFFLINE,Samsung,11,2,4,Vendor_4,4,5268,0.0,5268.0,3613.96,USD,US,False,False
ORD-107665,LINE-107665,2024-06-24,2024-06-24 01:25:00,2024-06-24 01:51:00,CANCELLED,STORE,ONLINE,Nike,20,2,8,Vendor_8,4,500,0.0,500.0,316.88,CAD,CA,False,False
ORD-107666,LINE-107666,2024-02-28,2024-02-28 01:27:00,2024-02-28 01:38:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,21,Vendor_21,1,264,0.0,264.0,178.64,EUR,EU,True,True
ORD-107667,LINE-107667,2024-05-09,2024-05-09 01:55:00,2024-05-09 01:57:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,25,Vendor_25,1,1201,0.0,1201.0,796.53,CAD,CA,True,True
ORD-107668,LINE-107668,2024-02-07,2024-02-07 00:50:00,2024-02-07 01:40:00,COMPLETED,STORE,OFFLINE,Nike,20,1,2,Vendor_2,3,3270,163.5,3106.5,2166.1,CAD,CA,True,False
ORD-107669,LINE-107669,2024-04-11,2024-04-11 00:08:00,2024-04-11 00:30:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,2,9,Vendor_9,3,3066,306.6,2759.4,2152.2,USD,US,True,True
ORD-107670,LINE-107670,2024-04-05,2024-04-05 01:29:00,2024-04-05 02:03:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,30,Vendor_30,2,704,70.4,633.6,403.51,CAD,CA,False,True
ORD-107671,LINE-107671,2024-06-04,2024-06-04 01:31:00,2024-06-04 02:21:00,RETURNED,WEB,OFFLINE,Adidas,21,2,21,Vendor_21,1,95,9.5,85.5,59.47,CAD,CA,True,True
ORD-107672,LINE-107672,2024-02-29,2024-02-29 01:23:00,2024-02-29 01:56:00,CANCELLED,WEB,ONLINE,Apple,10,2,36,Vendor_36,2,742,0.0,742.0,485.09,USD,US,True,False
ORD-107673,LINE-107673,2024-04-12,2024-04-12 01:42:00,2024-04-12 02:36:00,COMPLETED,WEB,OFFLINE,Adidas,21,1,16,Vendor_16,1,116,0.0,116.0,78.79,CAD,CA,False,False
ORD-107674,LINE-107674,2024-05-15,2024-05-15 01:31:00,2024-05-15 02:12:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,1,24,Vendor_24,1,869,43.45,825.55,511.17,USD,US,True,False
ORD-107675,LINE-107675,2024-05-01,2024-05-01 01:49:00,2024-05-01 02:37:00,RETURNED,WEB,ONLINE,Apple,10,1,33,Vendor_33,4,656,32.8,623.2,492.66,EUR,EU,True,False
ORD-107676,LINE-107676,2024-06-07,2024-06-07 00:16:00,2024-06-07 01:16:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,1,39,Vendor_39,3,2688,268.8,2419.2,1629.35,CAD,CA,True,False
ORD-107677,LINE-107677,2024-04-15,2024-04-15 00:33:00,2024-04-15 01:14:00,COMPLETED,MOBILE,ONLINE,Adidas,21,2,25,Vendor_25,4,5232,0.0,5232.0,3931.15,EUR,EU,True,False
ORD-107678,LINE-107678,2024-03-03,2024-03-03 01:49:00,2024-03-03 02:33:00,CANCELLED,MARKETPLACE,OFFLINE,Apple,10,1,42,Vendor_42,1,714,71.4,642.6,495.0,USD,US,False,True
ORD-107679,LINE-107679,2024-05-10,2024-05-10 01:25:00,2024-05-10 01:38:00,CANCELLED,MOBILE,OFFLINE,Apple,10,2,34,Vendor_34,1,1283,128.3,1154.7,843.05,EUR,EU,True,False
ORD-107680,LINE-107680,2024-02-27,2024-02-27 00:51:00,2024-02-27 01:25:00,CANCELLED,WEB,ONLINE,Nike,20,1,17,Vendor_17,2,1402,140.2,1261.8,965.46,EUR,EU,True,True
ORD-107681,LINE-107681,2024-04-14,2024-04-14 01:52:00,2024-04-14 01:58:00,RETURNED,STORE,ONLINE,Apple,10,1,24,Vendor_24,4,4036,0.0,4036.0,3037.71,EUR,EU,True,True
ORD-107682,LINE-107682,2024-02-28,2024-02-28 01:12:00,2024-02-28 01:29:00,COMPLETED,WEB,ONLINE,Adidas,21,1,41,Vendor_41,4,940,0.0,940.0,698.19,CAD,CA,False,False
ORD-107683,LINE-107683,2024-06-27,2024-06-27 01:20:00,2024-06-27 02:20:00,RETURNED,MARKETPLACE,OFFLINE,Samsung,11,1,19,Vendor_19,3,1041,52.05,988.95,602.02,USD,US,True,True
ORD-107684,LINE-107684,2024-03-01,2024-03-01 00:12:00,2024-03-01 00:25:00,CANCELLED,STORE,OFFLINE,Adidas,21,1,43,Vendor_43,1,89,4.45,84.55,65.7,CAD,CA,True,False
ORD-107685,LINE-107685,2024-05-15,2024-05-15 01:25:00,2024-05-15 02:02:00,COMPLETED,STORE,OFFLINE,Apple,10,1,38,Vendor_38,3,3183,0.0,3183.0,2099.52,CAD,CA,True,False
ORD-107686,LINE-107686,2024-03-01,2024-03-01 00:44:00,2024-03-01 01:34:00,COMPLETED,STORE,ONLINE,Apple,10,1,39,Vendor_39,4,2172,0.0,2172.0,1322.5,EUR,EU,False,True
ORD-107687,LINE-107687,2024-04-29,2024-04-29 01:18:00,2024-04-29 01:20:00,COMPLETED,STORE,OFFLINE,Apple,10,2,10,Vendor_10,3,2703,270.3,2432.7,1895.73,CAD,CA,False,False
ORD-107688,LINE-107688,2024-05-02,2024-05-02 00:34:00,2024-05-02 01:20:00,RETURNED,STORE,ONLINE,Apple,10,1,40,Vendor_40,2,714,71.4,642.6,433.06,EUR,EU,True,False
ORD-107689,LINE-107689,2024-05-26,2024-05-26 01:14:00,2024-05-26 02:13:00,COMPLETED,STORE,ONLINE,Apple,10,1,45,Vendor_45,2,976,0.0,976.0,642.79,USD,US,True,True
ORD-107690,LINE-107690,2024-05-08,2024-05-08 00:21:00,2024-05-08 00:56:00,RETURNED,WEB,ONLINE,Samsung,11,1,17,Vendor_17,4,1228,122.8,1105.2,672.62,CAD,CA,False,True
ORD-107691,LINE-107691,2024-03-04,2024-03-04 01:45:00,2024-03-04 02:24:00,CANCELLED,WEB,ONLINE,Nike,20,2,49,Vendor_49,1,1262,0.0,1262.0,965.15,EUR,EU,True,True
ORD-107692,LINE-107692,2024-01-24,2024-01-24 01:52:00,2024-01-24 02:01:00,COMPLETED,STORE,OFFLINE,Apple,10,2,3,Vendor_3,3,1278,0.0,1278.0,929.9,EUR,EU,True,False
ORD-107693,LINE-107693,2024-01-07,2024-01-07 00:38:00,2024-01-07 01:24:00,COMPLETED,WEB,ONLINE,Samsung,11,2,13,Vendor_13,2,1066,53.3,1012.7,684.13,USD,US,False,False
ORD-107694,LINE-107694,2024-01-09,2024-01-09 00:38:00,2024-01-09 01:13:00,CANCELLED,MOBILE,OFFLINE,Apple,10,1,34,Vendor_34,1,909,45.45,863.55,656.88,CAD,CA,False,False
ORD-107695,LINE-107695,2024-04-05,2024-04-05 01:58:00,2024-04-05 02:10:00,CANCELLED,MOBILE,OFFLINE,Nike,20,2,31,Vendor_31,4,3524,0.0,3524.0,2149.49,CAD,CA,False,True
ORD-107696,LINE-107696,2024-02-20,2024-02-20 01:57:00,2024-02-20 02:09:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,40,Vendor_40,4,804,80.4,723.6,517.07,CAD,CA,True,False
ORD-107697,LINE-107697,2024-03-19,2024-03-19 00:02:00,2024-03-19 00:50:00,COMPLETED,STORE,ONLINE,Apple,10,2,41,Vendor_41,2,2336,0.0,2336.0,1664.03,CAD,CA,False,False
ORD-107698,LINE-107698,2024-05-22,2024-05-22 00:16:00,2024-05-22 00:55:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,1,42,Vendor_42,3,2121,106.05,2014.95,1604.58,EUR,EU,False,False
ORD-107699,LINE-107699,2024-05-08,2024-05-08 01:39:00,2024-05-08 02:31:00,COMPLETED,MARKETPLACE,OFFLINE,Samsung,11,1,48,Vendor_48,1,598,0.0,598.0,451.98,EUR,EU,True,False
ORD-107700,LINE-107700,2024-05-07,2024-05-07 01:00:00,2024-05-07 01:06:00,RETURNED,MOBILE,OFFLINE,Adidas,21,1,5,Vendor_5,3,1026,51.3,974.7,683.19,EUR,EU,True,True
ORD-107701,LINE-107701,2024-06-29,2024-06-29 00:14:00,2024-06-29 00:44:00,COMPLETED,STORE,OFFLINE,Apple,10,1,12,Vendor_12,4,2116,0.0,2116.0,1662.3,CAD,CA,True,False
ORD-107702,LINE-107702,2024-02-23,2024-02-23 01:29:00,2024-02-23 02:13:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,1,40,Vendor_40,3,1338,0.0,1338.0,870.91,CAD,CA,False,True
ORD-107703,LINE-107703,2024-02-05,2024-02-05 01:14:00,2024-02-05 01:27:00,RETURNED,MOBILE,OFFLINE,Nike,20,2,21,Vendor_21,4,5216,260.8,4955.2,3881.98,CAD,CA,False,False
ORD-107704,LINE-107704,2024-01-24,2024-01-24 00:33:00,2024-01-24 00:52:00,RETURNED,STORE,ONLINE,Adidas,21,2,49,Vendor_49,4,2392,0.0,2392.0,1617.59,CAD,CA,True,False
ORD-107705,LINE-107705,2024-03-20,2024-03-20 00:16:00,2024-03-20 00:34:00,COMPLETED,MARKETPLACE,OFFLINE,Adidas,21,2,22,Vendor_22,3,2541,254.1,2286.9,1559.2,USD,US,True,True
ORD-107706,LINE-107706,2024-01-16,2024-01-16 01:48:00,2024-01-16 01:53:00,CANCELLED,STORE,ONLINE,Samsung,11,1,44,Vendor_44,3,2694,269.4,2424.6,1907.12,EUR,EU,True,False
ORD-107707,LINE-107707,2024-01-18,2024-01-18 01:54:00,2024-01-18 02:06:00,CANCELLED,MOBILE,OFFLINE,Adidas,21,2,16,Vendor_16,4,3088,308.8,2779.2,2161.24,EUR,EU,False,False
ORD-107708,LINE-107708,2024-05-20,2024-05-20 01:35:00,2024-05-20 01:55:00,CANCELLED,STORE,OFFLINE,Apple,10,1,9,Vendor_9,2,1268,126.8,1141.2,726.6,CAD,CA,True,False
ORD-107709,LINE-107709,2024-03-17,2024-03-17 01:43:00,2024-03-17 02:29:00,COMPLETED,MARKETPLACE,ONLINE,Nike,20,2,29,Vendor_29,1,446,44.6,401.4,262.15,EUR,EU,False,False
ORD-107710,LINE-107710,2024-04-11,2024-04-11 00:37:00,2024-04-11 01:06:00,CANCELLED,MOBILE,ONLINE,Adidas,21,1,20,Vendor_20,1,342,34.2,307.8,223.82,EUR,EU,False,True
ORD-107711,LINE-107711,2024-06-10,2024-06-10 00:52:00,2024-06-10 01:31:00,RETURNED,MOBILE,ONLINE,Apple,10,2,11,Vendor_11,2,838,0.0,838.0,552.87,USD,US,False,False
ORD-107712,LINE-107712,2024-01-29,2024-01-29 00:03:00,2024-01-29 00:22:00,RETURNED,STORE,OFFLINE,Apple,10,2,40,Vendor_40,1,782,78.2,703.8,551.51,EUR,EU,True,False
ORD-107713,LINE-107713,2024-06-01,2024-06-01 01:17:00,2024-06-01 01:49:00,CANCELLED,MOBILE,OFFLINE,Nike,20,1,24,Vendor_24,2,1136,113.6,1022.4,740.01,USD,US,False,False
ORD-107714,LINE-107714,2024-04-04,2024-04-04 01:06:00,2024-04-04 01:12:00,RETURNED,STORE,OFFLINE,Adidas,21,1,49,Vendor_49,2,2256,225.6,2030.4,1375.73,EUR,EU,False,False
ORD-107715,LINE-107715,2024-02-15,2024-02-15 01:54:00,2024-02-15 02:38:00,RETURNED,WEB,OFFLINE,Adidas,21,1,25,Vendor_25,4,3756,187.8,3568.2,2269.57,USD,US,False,False
ORD-107716,LINE-107716,2024-04-11,2024-04-11 00:48:00,2024-04-11 00:56:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,41,Vendor_41,1,385,0.0,385.0,256.83,USD,US,False,False
ORD-107717,LINE-107717,2024-01-07,2024-01-07 01:05:00,2024-01-07 01:10:00,RETURNED,STORE,ONLINE,Adidas,21,1,50,Vendor_50,4,1600,160.0,1440.0,1014.5,CAD,CA,True,False
ORD-107718,LINE-107718,2024-02-05,2024-02-05 01:22:00,2024-02-05 01:37:00,CANCELLED,MARKETPLACE,ONLINE,Adidas,21,1,16,Vendor_16,3,1905,190.5,1714.5,1069.03,CAD,CA,True,False
ORD-107719,LINE-107719,2024-02-21,2024-02-21 00:24:00,2024-02-21 01:15:00,RETURNED,WEB,OFFLINE,Nike,20,2,47,Vendor_47,3,4125,412.5,3712.5,2373.03,USD,US,False,False
ORD-107720,LINE-107720,2024-04-09,2024-04-09 01:10:00,2024-04-09 01:18:00,COMPLETED,STORE,ONLINE,Adidas,21,1,38,Vendor_38,4,520,0.0,520.0,314.77,CAD,CA,True,True
ORD-107721,LINE-107721,2024-02-13,2024-02-13 01:24:00,2024-02-13 01:41:00,RETURNED,MOBILE,ONLINE,Samsung,11,1,29,Vendor_29,1,838,83.8,754.2,597.88,CAD,CA,True,False
ORD-107722,LINE-107722,2024-05-15,2024-05-15 02:00:00,2024-05-15 02:53:00,CANCELLED,STORE,OFFLINE,Nike,20,2,29,Vendor_29,3,1356,0.0,1356.0,963.8,EUR,EU,True,False
ORD-107723,LINE-107723,2024-01-04,2024-01-04 00:59:00,2024-01-04 01:52:00,RETURNED,MOBILE,OFFLINE,Adidas,21,2,47,Vendor_47,3,546,54.6,491.4,388.79,EUR,EU,False,True
ORD-107724,LINE-107724,2024-01-26,2024-01-26 00:35:00,2024-01-26 01:14:00,CANCELLED,MOBILE,ONLINE,Apple,10,2,35,Vendor_35,3,2112,0.0,2112.0,1283.22,EUR,EU,True,False
ORD-107725,LINE-107725,2024-03-30,2024-03-30 01:35:00,2024-03-30 02:04:00,COMPLETED,WEB,ONLINE,Apple,10,2,12,Vendor_12,1,1232,0.0,1232.0,948.79,USD,US,False,False
ORD-107726,LINE-107726,2024-06-08,2024-06-08 01:19:00,2024-06-08 01:20:00,CANCELLED,MOBILE,OFFLINE,Adidas,21,1,38,Vendor_38,4,656,65.6,590.4,423.89,EUR,EU,True,False
ORD-107727,LINE-107727,2024-04-03,2024-04-03 01:06:00,2024-04-03 01:36:00,CANCELLED,MOBILE,OFFLINE,Nike,20,1,31,Vendor_31,3,2805,0.0,2805.0,2187.13,EUR,EU,False,False
ORD-107728,LINE-107728,2024-05-27,2024-05-27 01:45:00,2024-05-27 02:13:00,COMPLETED,MOBILE,ONLINE,Samsung,11,1,34,Vendor_34,4,3564,356.4,3207.6,2091.03,USD,US,True,False
ORD-107729,LINE-107729,2024-06-13,2024-06-13 01:28:00,2024-06-13 01:51:00,CANCELLED,MOBILE,ONLINE,Apple,10,2,43,Vendor_43,3,348,17.4,330.6,214.44,CAD,CA,False,False
ORD-107730,LINE-107730,2024-02-01,2024-02-01 00:26:00,2024-02-01 00:49:00,CANCELLED,MOBILE,OFFLINE,Adidas,21,1,43,Vendor_43,2,1512,0.0,1512.0,917.81,EUR,EU,True,False
ORD-107731,LINE-107731,2024-02-15,2024-02-15 00:26:00,2024-02-15 00:57:00,RETURNED,MARKETPLACE,ONLINE,Adidas,21,1,43,Vendor_43,2,308,0.0,308.0,207.71,CAD,CA,True,True
ORD-107732,LINE-107732,2024-03-06,2024-03-06 00:53:00,2024-03-06 01:21:00,COMPLETED,WEB,OFFLINE,Adidas,21,2,20,Vendor_20,2,2050,0.0,2050.0,1285.26,USD,US,False,False
ORD-107733,LINE-107733,2024-05-13,2024-05-13 00:57:00,2024-05-13 01:49:00,CANCELLED,MOBILE,OFFLINE,Samsung,11,1,24,Vendor_24,3,1947,0.0,1947.0,1254.68,CAD,CA,True,False
ORD-107734,LINE-107734,2024-03-03,2024-03-03 00:01:00,2024-03-03 00:52:00,RETURNED,MOBILE,ONLINE,Nike,20,1,49,Vendor_49,1,389,19.45,369.55,241.47,EUR,EU,False,False
ORD-107735,LINE-107735,2024-01-21,2024-01-21 01:03:00,2024-01-21 01:13:00,COMPLETED,MOBILE,ONLINE,Adidas,21,2,47,Vendor_47,4,3760,0.0,3760.0,2751.75,USD,US,False,False
ORD-107736,LINE-107736,2024-04-23,2024-04-23 01:06:00,2024-04-23 01:47:00,CANCELLED,STORE,ONLINE,Apple,10,1,47,Vendor_47,4,520,0.0,520.0,371.4,CAD,CA,False,True
ORD-107737,LINE-107737,2024-06-27,2024-06-27 01:25:00,2024-06-27 01:27:00,COMPLETED,WEB,ONLINE,Samsung,11,2,28,Vendor_28,1,1148,57.4,1090.6,792.95,EUR,EU,False,False
ORD-107738,LINE-107738,2024-03-25,2024-03-25 01:18:00,2024-03-25 01:53:00,COMPLETED,MARKETPLACE,ONLINE,Apple,10,1,27,Vendor_27,3,336,33.6,302.4,209.54,USD,US,True,False
ORD-107739,LINE-107739,2024-06-22,2024-06-22 01:24:00,2024-06-22 01:53:00,COMPLETED,MOBILE,OFFLINE,Apple,10,1,24,Vendor_24,3,2526,0.0,2526.0,1882.4,CAD,CA,False,True
ORD-107740,LINE-107740,2024-05-06,2024-05-06 00:25:00,2024-05-06 01:16:00,CANCELLED,MOBILE,ONLINE,Nike,20,1,33,Vendor_33,2,888,44.4,843.6,579.36,USD,US,True,False
ORD-107741,LINE-107741,2024-06-26,2024-06-26 01:56:00,2024-06-26 02:30:00,RETURNED,STORE,OFFLINE,Nike,20,1,13,Vendor_13,1,1334,133.4,1200.6,867.32,CAD,CA,False,True
ORD-107742,LINE-107742,2024-04-18,2024-04-18 01:17:00,2024-04-18 01:49:00,COMPLETED,MOBILE,ONLINE,Nike,20,1,29,Vendor_29,1,496,49.6,446.4,298.38,EUR,EU,False,False
ORD-107743,LINE-107743,2024-03-25,2024-03-25 00:57:00,2024-03-25 00:57:00,COMPLETED,STORE,ONLINE,Apple,10,1,29,Vendor_29,2,248,24.8,223.2,169.81,USD,US,True,False
ORD-107744,LINE-107744,2024-03-11,2024-03-11 00:38:00,2024-03-11 00:47:00,COMPLETED,WEB,OFFLINE,Nike,20,2,45,Vendor_45,1,1382,0.0,1382.0,919.58,CAD,CA,False,True
ORD-107745,LINE-107745,2024-02-05,2024-02-05 01:12:00,2024-02-05 01:49:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,21,Vendor_21,3,3075,0.0,3075.0,2250.42,EUR,EU,True,False
ORD-107746,LINE-107746,2024-02-12,2024-02-12 00:22:00,2024-02-12 00:35:00,COMPLETED,MOBILE,OFFLINE,Samsung,11,2,15,Vendor_15,2,1350,67.5,1282.5,981.24,USD,US,False,False
ORD-107747,LINE-107747,2024-05-11,2024-05-11 01:22:00,2024-05-11 01:34:00,COMPLETED,STORE,OFFLINE,Nike,20,2,39,Vendor_39,3,2577,257.7,2319.3,1789.27,EUR,EU,False,False
ORD-107748,LINE-107748,2024-06-22,2024-06-22 00:44:00,2024-06-22 01:27:00,CANCELLED,MOBILE,OFFLINE,Adidas,21,2,5,Vendor_5,4,2872,287.2,2584.8,1995.39,EUR,EU,True,False
ORD-107749,LINE-107749,2024-04-18,2024-04-18 00:54:00,2024-04-18 01:18:00,COMPLETED,WEB,OFFLINE,Adidas,21,1,29,Vendor_29,3,3039,0.0,3039.0,2101.99,CAD,CA,True,False
ORD-107750,LINE-107750,2024-03-04,2024-03-04 00:02:00,2024-03-04 00:21:00,CANCELLED,WEB,OFFLINE,Samsung,11,1,50,Vendor_50,4,1560,156.0,1404.0,949.64,CAD,CA,False,False
ORD-107751,LINE-107751,2024-03-31,2024-03-31 00:10:00,2024-03-31 00:54:00,COMPLETED,MOBILE,OFFLINE,Adidas,21,2,21,Vendor_21,4,1004,100.4,903.6,643.67,CAD,CA,True,False
ORD-107752,LINE-107752,2024-05-13,2024-05-13 00:54:00,2024-05-13 01:33:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,2,21,Vendor_21,1,746,37.3,708.7,539.02,USD,US,False,False
ORD-107753,LINE-107753,2024-06-21,2024-06-21 00:51:00,2024-06-21 01:02:00,RETURNED,MARKETPLACE,ONLINE,Samsung,11,1,28,Vendor_28,1,591,0.0,591.0,464.91,EUR,EU,True,False
ORD-107754,LINE-107754,2024-02-06,2024-02-06 01:33:00,2024-02-06 02:24:00,RETURNED,WEB,OFFLINE,Nike,20,1,39,Vendor_39,1,1293,64.65,1228.35,807.27,USD,US,False,True
ORD-107755,LINE-107755,2024-03-26,2024-03-26 01:39:00,2024-03-26 01:41:00,RETURNED,STORE,OFFLINE,Samsung,11,1,15,Vendor_15,2,1428,142.8,1285.2,808.51,EUR,EU,False,True
ORD-107756,LINE-107756,2024-01-13,2024-01-13 00:08:00,2024-01-13 00:45:00,COMPLETED,MARKETPLACE,OFFLINE,Nike,20,2,9,Vendor_9,3,3741,187.05,3553.95,2764.94,EUR,EU,False,False
ORD-107757,LINE-107757,2024-04-24,2024-04-24 01:28:00,2024-04-24 02:21:00,RETURNED,MOBILE,ONLINE,Apple,10,2,24,Vendor_24,3,3516,351.6,3164.4,2450.92,USD,US,False,False
ORD-107758,LINE-107758,2024-02-10,2024-02-10 00:29:00,2024-02-10 01:07:00,CANCELLED,WEB,OFFLINE,Apple,10,2,23,Vendor_23,3,2847,142.35,2704.65,1736.74,CAD,CA,True,True
